unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786844965,gateway-7b56658758-nrglc,22322,9.6503808e+08,8.99,22517,1.048576e+06,5.18709248e+08,67001,0,1622581248,3867681567
1786844967,gateway-7b56658758-2jk44,24970,1.066070016e+09,10.62,25160,1.048576e+06,5.67115776e+08,74911,0,1661267968,3892988054
1786844967,gateway-7b56658758-7xgqw,25016,1.08201984e+09,10.42,25200,1.048576e+06,5.8290176e+08,75066,0,1661267968,3892988054
1786844967,gateway-7b56658758-nrglc,25041,1.085362176e+09,10.3,25242,1.048576e+06,5.84966144e+08,75166,0,1661267968,3892988054
1786844969,gateway-7b56658758-2jk44,27679,1.175646208e+09,11.88,27877,1.048576e+06,6.2287872e+08,83062,0,1716461568,3918230180
1786844969,gateway-7b56658758-7xgqw,27721,1.20522752e+09,11.77,27920,1.048576e+06,6.49723904e+08,83194,0,1716461568,3918230180
1786844969,gateway-7b56658758-nrglc,27767,1.205424128e+09,12.15,27963,1.048576e+06,6.35068416e+08,83323,0,1716461568,3918230180
1786844972,gateway-7b56658758-2jk44,28232,1.199501312e+09,12.13,28375,1.048576e+06,6.3524864e+08,84727,0,1741045760,3944443322
1786844972,gateway-7b56658758-7xgqw,28232,1.229082624e+09,12.52,28375,1.048576e+06,6.45873664e+08,84727,0,1741045760,3944443322
1786844972,gateway-7b56658758-nrglc,28232,1.21145344e+09,12.37,28375,1.048576e+06,6.4520192e+08,84727,0,1741045760,3944443322
1786844975,gateway-7b56658758-2jk44,28232,1.199763456e+09,12.17,28375,1.048576e+06,6.35428864e+08,84727,0,1741205504,3985748297
1786844976,gateway-7b56658758-7xgqw,28232,1.229869056e+09,12.56,28375,1.048576e+06,6.46873088e+08,84727,0,1741205504,3985748297
1786844976,gateway-7b56658758-nrglc,28232,1.21145344e+09,12.41,28375,1.048576e+06,6.4540672e+08,84727,0,1741205504,3985748297
1786844979,gateway-7b56658758-2jk44,28232,1.199763456e+09,12.21,28375,1.048576e+06,6.35707392e+08,84727,0,1740656640,4028142832
1786844979,gateway-7b56658758-7xgqw,28232,1.229869056e+09,12.6,28375,1.048576e+06,6.4700416e+08,84727,0,1740656640,4028142832
1786844979,gateway-7b56658758-nrglc,28042,1.21145344e+09,12.47,28184,1.048576e+06,6.45562368e+08,83736,0,1740656640,4028142832
1786844981,gateway-7b56658758-2jk44,646,1.2000256e+09,15.08,784,1.048576e+06,6.45431296e+08,677,0,89944064,4035510357
1786844981,gateway-7b56658758-7xgqw,522,1.229869056e+09,15.48,661,1.048576e+06,6.48552448e+08,553,0,89944064,4035510357
1786844981,gateway-7b56658758-nrglc,0,1.211715584e+09,15.34,143,1.048576e+06,6.4749568e+08,31,0,89944064,4035510357
1786844983,gateway-7b56658758-2jk44,0,1.2000256e+09,15.12,143,1.048576e+06,6.45922816e+08,31,0,86863872,4035620423
1786844983,gateway-7b56658758-7xgqw,0,1.229869056e+09,15.52,143,1.048576e+06,6.488064e+08,31,0,86863872,4035620423
1786844983,gateway-7b56658758-nrglc,0,1.211715584e+09,15.34,143,1.048576e+06,6.47708672e+08,31,0,86863872,4035620423
