unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786845318,gateway-5db47b46f4-jlzwd,20000,8.96090112e+08,10.11,20143,1.048576e+06,4.7198208e+08,60031,0,1046319104,15335270
1786845318,gateway-5db47b46f4-nzt6v,20000,9.01636096e+08,9.91,20143,1.048576e+06,4.98958336e+08,60031,0,1046319104,15335270
1786845320,gateway-5db47b46f4-84npl,20000,9.09422592e+08,10.03,20143,1.048576e+06,5.05143296e+08,60031,0,1053532160,15720450
1786845320,gateway-5db47b46f4-jlzwd,20000,8.96090112e+08,10.3,20143,1.048576e+06,4.73612288e+08,60031,0,1053532160,15720450
1786845320,gateway-5db47b46f4-nzt6v,20000,9.05043968e+08,10.1,20143,1.048576e+06,5.01563392e+08,60031,0,1053532160,15720450
1786845322,gateway-5db47b46f4-84npl,20000,9.1256832e+08,10.28,20143,1.048576e+06,5.07920384e+08,60031,0,1060741120,16110164
1786845322,gateway-5db47b46f4-jlzwd,20000,8.96090112e+08,10.55,20143,1.048576e+06,4.75168768e+08,60031,0,1060741120,16110164
1786845322,gateway-5db47b46f4-nzt6v,20000,9.07665408e+08,10.35,20143,1.048576e+06,5.04651776e+08,60031,0,1060741120,16110164
1786845324,gateway-5db47b46f4-84npl,20000,9.15976192e+08,10.57,20143,1.048576e+06,5.10803968e+08,60031,0,1069031424,16523945
1786845324,gateway-5db47b46f4-jlzwd,20000,8.96090112e+08,10.86,20143,1.048576e+06,4.7702016e+08,60031,0,1069031424,16523945
1786845324,gateway-5db47b46f4-nzt6v,20000,9.10548992e+08,10.66,20143,1.048576e+06,5.07592704e+08,60031,0,1069031424,16523945
1786845326,gateway-5db47b46f4-84npl,20000,9.1912192e+08,10.87,20143,1.048576e+06,5.14228224e+08,60031,0,1071964160,16946026
1786845326,gateway-5db47b46f4-jlzwd,20000,8.96352256e+08,11.16,20143,1.048576e+06,4.7906816e+08,60031,0,1071964160,16946026
1786845326,gateway-5db47b46f4-nzt6v,20000,9.13432576e+08,10.97,20143,1.048576e+06,5.1064832e+08,60031,0,1071964160,16946026
1786845329,gateway-5db47b46f4-84npl,20000,9.22529792e+08,11.2,20143,1.048576e+06,5.17480448e+08,60031,0,1070333952,17364273
1786845329,gateway-5db47b46f4-jlzwd,20000,8.96352256e+08,11.49,20143,1.048576e+06,4.8128e+08,60031,0,1070333952,17364273
1786845329,gateway-5db47b46f4-nzt6v,20000,9.17364736e+08,11.3,20143,1.048576e+06,5.13957888e+08,60031,0,1070333952,17364273
1786845331,gateway-5db47b46f4-84npl,20000,9.2567552e+08,11.54,20143,1.048576e+06,5.2092928e+08,60031,0,1070551040,17817244
1786845331,gateway-5db47b46f4-jlzwd,20000,8.96352256e+08,11.83,20143,1.048576e+06,4.83631104e+08,60031,0,1070551040,17817244
1786845331,gateway-5db47b46f4-nzt6v,20000,9.2155904e+08,11.64,20143,1.048576e+06,5.17308416e+08,60031,0,1070551040,17817244
1786845333,gateway-5db47b46f4-84npl,20000,9.29345536e+08,11.89,20143,1.048576e+06,5.24402688e+08,60031,0,1068236800,18242829
1786845333,gateway-5db47b46f4-jlzwd,20000,8.96352256e+08,12.17,20143,1.048576e+06,4.86219776e+08,60031,0,1068236800,18242829
1786845333,gateway-5db47b46f4-nzt6v,20000,9.24966912e+08,11.98,20143,1.048576e+06,5.2088832e+08,60031,0,1068236800,18242829
1786845335,gateway-5db47b46f4-84npl,20000,9.32491264e+08,12.25,20143,1.048576e+06,5.27982592e+08,60031,0,1068040192,18663428
1786845335,gateway-5db47b46f4-jlzwd,20000,8.966144e+08,12.53,20143,1.048576e+06,4.89291776e+08,60031,0,1068040192,18663428
1786845335,gateway-5db47b46f4-nzt6v,20000,9.2811264e+08,12.34,20143,1.048576e+06,5.24394496e+08,60031,0,1068040192,18663428
1786845337,gateway-5db47b46f4-84npl,20000,9.36685568e+08,12.6,20143,1.048576e+06,5.316608e+08,60031,0,1066967040,19066660
1786845337,gateway-5db47b46f4-jlzwd,20000,8.966144e+08,12.89,20143,1.048576e+06,4.9209344e+08,60031,0,1066967040,19066660
1786845337,gateway-5db47b46f4-nzt6v,20000,9.31782656e+08,12.7,20143,1.048576e+06,5.28080896e+08,60031,0,1066967040,19066660
1786845339,gateway-5db47b46f4-84npl,20000,9.40879872e+08,12.98,20143,1.048576e+06,5.35502848e+08,60031,0,1064747008,19496577
1786845339,gateway-5db47b46f4-jlzwd,20000,8.98973696e+08,13.27,20143,1.048576e+06,4.95009792e+08,60031,0,1064747008,19496577
1786845339,gateway-5db47b46f4-nzt6v,20000,9.36763392e+08,13.09,20143,1.048576e+06,5.32365312e+08,60031,0,1064747008,19496577
1786845341,gateway-5db47b46f4-84npl,20000,9.45074176e+08,13.36,20143,1.048576e+06,5.39353088e+08,60031,0,1066127360,19922123
1786845341,gateway-5db47b46f4-jlzwd,20000,9.01070848e+08,13.66,20143,1.048576e+06,4.98081792e+08,60031,0,1066127360,19922123
1786845341,gateway-5db47b46f4-nzt6v,20000,9.40433408e+08,13.5,20143,1.048576e+06,5.36338432e+08,60031,0,1066127360,19922123
1786845343,gateway-5db47b46f4-84npl,20000,9.53724928e+08,13.98,20143,1.048576e+06,5.47160064e+08,60031,0,1119268864,20461004
1786845343,gateway-5db47b46f4-jlzwd,20000,9.08935168e+08,14.32,20143,1.048576e+06,5.04692736e+08,60031,0,1119268864,20461004
1786845343,gateway-5db47b46f4-nzt6v,20000,9.4908416e+08,14.16,20143,1.048576e+06,5.43891456e+08,60031,0,1119268864,20461004
1786845345,gateway-5db47b46f4-84npl,20000,9.62637824e+08,14.64,20143,1.048576e+06,5.54860544e+08,60031,0,1175044096,21021393
1786845345,gateway-5db47b46f4-jlzwd,20000,9.17061632e+08,15,20143,1.048576e+06,5.11787008e+08,60031,0,1175044096,21021393
1786845345,gateway-5db47b46f4-nzt6v,20000,9.58521344e+08,14.86,20143,1.048576e+06,5.51493632e+08,60031,0,1175044096,21021393
1786845347,gateway-5db47b46f4-84npl,20000,9.6761856e+08,15.04,20143,1.048576e+06,5.59734784e+08,60031,0,1184464896,21469677
1786845347,gateway-5db47b46f4-jlzwd,20000,9.2151808e+08,15.4,20143,1.048576e+06,5.1597312e+08,60031,0,1184464896,21469677
1786845347,gateway-5db47b46f4-nzt6v,20000,9.63764224e+08,15.28,20143,1.048576e+06,5.56302336e+08,60031,0,1184464896,21469677
1786845350,gateway-5db47b46f4-84npl,20000,9.71812864e+08,15.37,20143,1.048576e+06,5.63781632e+08,60031,0,1182842880,21878827
1786845350,gateway-5db47b46f4-jlzwd,20000,9.25188096e+08,15.75,20143,1.048576e+06,5.20200192e+08,60031,0,1182842880,21878827
1786845350,gateway-5db47b46f4-nzt6v,20000,9.67958528e+08,15.62,20143,1.048576e+06,5.60226304e+08,60031,0,1182842880,21878827
1786845352,gateway-5db47b46f4-84npl,20000,9.76269312e+08,15.74,20143,1.048576e+06,5.67648256e+08,60031,0,1182801920,22294660
1786845352,gateway-5db47b46f4-jlzwd,20000,9.29644544e+08,16.11,20143,1.048576e+06,5.23968512e+08,60032,0,1182801920,22294660
1786845352,gateway-5db47b46f4-nzt6v,20000,9.71890688e+08,15.97,20143,1.048576e+06,5.64133888e+08,60032,0,1182801920,22294660
1786845354,gateway-5db47b46f4-84npl,20000,9.78890752e+08,16.15,20143,1.048576e+06,5.71506688e+08,60032,0,1181519872,22721736
1786845354,gateway-5db47b46f4-jlzwd,20000,9.33838848e+08,16.53,20143,1.048576e+06,5.27736832e+08,60032,0,1181519872,22721736
1786845354,gateway-5db47b46f4-nzt6v,20000,9.75822848e+08,16.41,20143,1.048576e+06,5.68344576e+08,60031,0,1181519872,22721736
1786845356,gateway-5db47b46f4-84npl,20000,9.86492928e+08,16.91,20143,1.048576e+06,4.58350592e+08,60031,0,1180303360,23130985
1786845356,gateway-5db47b46f4-jlzwd,20000,9.37508864e+08,16.93,20143,1.048576e+06,5.3149696e+08,60031,0,1180303360,23130985
1786845356,gateway-5db47b46f4-nzt6v,20000,9.79492864e+08,16.81,20143,1.048576e+06,5.72219392e+08,60031,0,1180303360,23130985
1786845358,gateway-5db47b46f4-84npl,20000,9.86755072e+08,17.28,20143,1.048576e+06,4.59776e+08,60032,0,1178660864,23550198
1786845358,gateway-5db47b46f4-jlzwd,20000,9.4117888e+08,17.29,20143,1.048576e+06,5.35134208e+08,60031,0,1178660864,23550198
1786845358,gateway-5db47b46f4-nzt6v,20000,9.83425024e+08,17.16,20143,1.048576e+06,5.75881216e+08,60031,0,1178660864,23550198
1786845360,gateway-5db47b46f4-84npl,20000,9.86755072e+08,17.64,20143,1.048576e+06,4.60955648e+08,60031,0,1178189824,23943034
1786845360,gateway-5db47b46f4-jlzwd,20000,9.44586752e+08,17.65,20143,1.048576e+06,5.38656768e+08,60031,0,1178189824,23943034
1786845360,gateway-5db47b46f4-nzt6v,20000,9.87357184e+08,17.53,20143,1.048576e+06,5.79485696e+08,60031,0,1178189824,23943034
1786845362,gateway-5db47b46f4-84npl,20000,9.87017216e+08,18,20143,1.048576e+06,4.62118912e+08,60031,0,1175666688,24391631
1786845362,gateway-5db47b46f4-jlzwd,20000,9.48256768e+08,18.02,20143,1.048576e+06,5.4218752e+08,60031,0,1175666688,24391631
1786845362,gateway-5db47b46f4-nzt6v,20000,9.89978624e+08,17.88,20143,1.048576e+06,5.83049216e+08,60031,0,1175666688,24391631
1786845364,gateway-5db47b46f4-84npl,20000,9.87017216e+08,18.35,20143,1.048576e+06,4.63265792e+08,60031,0,1175511040,24837050
1786845364,gateway-5db47b46f4-jlzwd,20000,9.52188928e+08,18.37,20143,1.048576e+06,5.46045952e+08,60031,0,1175511040,24837050
1786845364,gateway-5db47b46f4-nzt6v,20000,9.93910784e+08,18.24,20143,1.048576e+06,5.86571776e+08,60031,0,1175511040,24837050
1786845366,gateway-5db47b46f4-84npl,20000,9.87017216e+08,18.68,20143,1.048576e+06,4.64502784e+08,60031,0,1173860352,25229670
1786845366,gateway-5db47b46f4-jlzwd,20000,9.56383232e+08,18.72,20143,1.048576e+06,5.49634048e+08,60031,0,1173860352,25229670
1786845366,gateway-5db47b46f4-nzt6v,20000,9.97318656e+08,18.59,20143,1.048576e+06,5.90159872e+08,60031,0,1173860352,25229670
1786845368,gateway-5db47b46f4-84npl,20000,9.87017216e+08,19.04,20143,1.048576e+06,4.66059264e+08,60031,0,1172897792,25676919
1786845368,gateway-5db47b46f4-jlzwd,20000,9.58480384e+08,19.07,20143,1.048576e+06,5.53066496e+08,60031,0,1172897792,25676919
1786845368,gateway-5db47b46f4-nzt6v,20000,1.00151296e+09,18.94,20143,1.048576e+06,5.94051072e+08,60031,0,1172897792,25676919
1786845371,gateway-5db47b46f4-84npl,20000,9.87017216e+08,19.38,20143,1.048576e+06,4.6788608e+08,60031,0,1171845120,26096642
1786845371,gateway-5db47b46f4-jlzwd,20000,9.621504e+08,19.41,20143,1.048576e+06,5.56589056e+08,60032,0,1171845120,26096642
1786845371,gateway-5db47b46f4-nzt6v,20000,1.005182976e+09,19.3,20143,1.048576e+06,5.976064e+08,60031,0,1171845120,26096642
1786845373,gateway-5db47b46f4-84npl,20000,9.87017216e+08,19.84,20143,1.048576e+06,4.73145344e+08,60031,0,1210126336,26578211
1786845373,gateway-5db47b46f4-jlzwd,20000,9.69228288e+08,19.88,20143,1.048576e+06,5.62683904e+08,60031,0,1210126336,26578211
1786845373,gateway-5db47b46f4-nzt6v,20000,1.012523008e+09,19.76,20143,1.048576e+06,6.03660288e+08,60031,0,1210126336,26578211
1786845375,gateway-5db47b46f4-84npl,20000,9.87017216e+08,20.36,20143,1.048576e+06,4.79412224e+08,60031,0,1261391872,27299183
1786845375,gateway-5db47b46f4-jlzwd,20000,9.78141184e+08,20.39,20143,1.048576e+06,5.69827328e+08,60032,0,1261391872,27299183
1786845375,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,20.65,20143,1.048576e+06,4.56728576e+08,60031,0,1261391872,27299183
1786845377,gateway-5db47b46f4-84npl,20000,9.87017216e+08,20.76,20143,1.048576e+06,4.8431104e+08,60031,0,1280806912,27779060
1786845377,gateway-5db47b46f4-jlzwd,20000,9.82859776e+08,20.78,20143,1.048576e+06,5.74939136e+08,60031,0,1280806912,27779060
1786845377,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,21.03,20143,1.048576e+06,4.58522624e+08,60031,0,1280806912,27779060
1786845379,gateway-5db47b46f4-84npl,20000,9.87017216e+08,21.04,20143,1.048576e+06,4.87415808e+08,60031,0,1271713792,28162562
1786845379,gateway-5db47b46f4-jlzwd,20000,9.86791936e+08,21.06,20143,1.048576e+06,5.78740224e+08,60031,0,1271713792,28162562
1786845379,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,21.32,20143,1.048576e+06,4.59702272e+08,60031,0,1271713792,28162562
1786845381,gateway-5db47b46f4-84npl,20000,9.87017216e+08,21.32,20143,1.048576e+06,4.90774528e+08,60031,0,1262796800,28593690
1786845381,gateway-5db47b46f4-jlzwd,20000,9.90724096e+08,21.34,20143,1.048576e+06,5.82131712e+08,60031,0,1262796800,28593690
1786845381,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,21.59,20143,1.048576e+06,4.60914688e+08,60031,0,1262796800,28593690
1786845383,gateway-5db47b46f4-84npl,20000,9.87017216e+08,21.68,20143,1.048576e+06,4.9405952e+08,60031,0,1254006784,28989246
1786845383,gateway-5db47b46f4-jlzwd,20000,9.94131968e+08,21.72,20143,1.048576e+06,5.85613312e+08,60031,0,1254006784,28989246
1786845383,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,21.96,20143,1.048576e+06,4.62454784e+08,60031,0,1254006784,28989246
1786845385,gateway-5db47b46f4-84npl,20000,9.87017216e+08,22.03,20143,1.048576e+06,4.97385472e+08,60031,0,1246474240,29350718
1786845385,gateway-5db47b46f4-jlzwd,20000,9.97277696e+08,22.08,20143,1.048576e+06,5.89053952e+08,60031,0,1246474240,29350718
1786845385,gateway-5db47b46f4-nzt6v,20000,1.023270912e+09,22.31,20143,1.048576e+06,4.642816e+08,60031,0,1246474240,29350718
1786845387,gateway-5db47b46f4-84npl,20000,9.87017216e+08,22.38,20143,1.048576e+06,5.0118656e+08,60031,0,1237336064,29747621
1786845387,gateway-5db47b46f4-jlzwd,20000,1.001472e+09,22.42,20143,1.048576e+06,5.92535552e+08,60031,0,1237336064,29747621
1786845387,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,22.66,20143,1.048576e+06,4.66468864e+08,60031,0,1237336064,29747621
1786845389,gateway-5db47b46f4-84npl,20000,9.87017216e+08,22.72,20143,1.048576e+06,5.04561664e+08,60031,0,1229639680,30154653
1786845389,gateway-5db47b46f4-jlzwd,20000,1.005142016e+09,22.77,20143,1.048576e+06,5.96033536e+08,60031,0,1229639680,30154653
1786845389,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,22.99,20143,1.048576e+06,4.69000192e+08,60031,0,1229639680,30154653
1786845392,gateway-5db47b46f4-84npl,20000,9.87017216e+08,23.06,20143,1.048576e+06,5.07977728e+08,60031,0,1220222976,30576447
1786845392,gateway-5db47b46f4-jlzwd,20000,1.008549888e+09,23.12,20143,1.048576e+06,5.99474176e+08,60031,0,1220222976,30576447
1786845392,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,23.33,20143,1.048576e+06,4.71810048e+08,60031,0,1220222976,30576447
1786845394,gateway-5db47b46f4-84npl,20000,9.87017216e+08,23.4,20143,1.048576e+06,5.11393792e+08,60031,0,1211920384,30965648
1786845394,gateway-5db47b46f4-jlzwd,20000,1.012219904e+09,23.47,20143,1.048576e+06,6.03324416e+08,60031,0,1211920384,30965648
1786845394,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,23.67,20143,1.048576e+06,4.7489024e+08,60031,0,1211920384,30965648
1786845396,gateway-5db47b46f4-84npl,20000,9.87017216e+08,23.76,20143,1.048576e+06,5.14891776e+08,60031,0,1203511296,31349586
1786845396,gateway-5db47b46f4-jlzwd,20000,1.016414208e+09,23.8,20143,1.048576e+06,6.06748672e+08,60031,0,1203511296,31349586
1786845396,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,24.02,20143,1.048576e+06,4.7804416e+08,60031,0,1203511296,31349586
1786845398,gateway-5db47b46f4-84npl,20000,9.87017216e+08,24.1,20143,1.048576e+06,5.1843072e+08,60031,0,1195024384,31751281
1786845398,gateway-5db47b46f4-jlzwd,20000,1.01982208e+09,24.16,20143,1.048576e+06,6.10271232e+08,60031,0,1195024384,31751281
1786845398,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,24.37,20143,1.048576e+06,4.81509376e+08,60031,0,1195024384,31751281
1786845400,gateway-5db47b46f4-84npl,20000,9.87017216e+08,24.45,20143,1.048576e+06,5.21904128e+08,60031,0,1186570240,32133015
1786845400,gateway-5db47b46f4-jlzwd,20000,1.022967808e+09,24.51,20143,1.048576e+06,6.13900288e+08,60031,0,1186570240,32133015
1786845400,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,24.72,20143,1.048576e+06,4.8488448e+08,60031,0,1186570240,32133015
1786845402,gateway-5db47b46f4-84npl,20000,9.87017216e+08,24.9,20143,1.048576e+06,5.27269888e+08,60031,0,1202319360,32596681
1786845402,gateway-5db47b46f4-jlzwd,20000,1.029521408e+09,24.93,20143,1.048576e+06,6.19003904e+08,60032,0,1202319360,32596681
1786845402,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,25.12,20143,1.048576e+06,4.8963584e+08,60031,0,1202319360,32596681
1786845404,gateway-5db47b46f4-84npl,20000,9.87017216e+08,25.44,20143,1.048576e+06,5.34183936e+08,60031,0,1248415744,33129967
1786845404,gateway-5db47b46f4-jlzwd,20000,1.036599296e+09,25.5,20143,1.048576e+06,6.26122752e+08,60031,0,1248415744,33129967
1786845404,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,25.65,20143,1.048576e+06,4.9664e+08,60031,0,1248415744,33129967
1786845406,gateway-5db47b46f4-84npl,20000,9.87017216e+08,25.92,20143,1.048576e+06,5.40827648e+08,60031,0,1284059136,33653459
1786845406,gateway-5db47b46f4-jlzwd,20000,1.04341504e+09,25.97,20143,1.048576e+06,6.32356864e+08,60031,0,1284059136,33653459
1786845406,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,26.11,20143,1.048576e+06,5.03037952e+08,60031,0,1284059136,33653459
1786845408,gateway-5db47b46f4-84npl,20000,9.87017216e+08,26.21,20143,1.048576e+06,5.44350208e+08,60031,0,1275322368,34083247
1786845408,gateway-5db47b46f4-jlzwd,20000,1.047871488e+09,26.26,20143,1.048576e+06,6.35953152e+08,60031,0,1275322368,34083247
1786845408,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,26.4,20143,1.048576e+06,5.064704e+08,60031,0,1275322368,34083247
1786845410,gateway-5db47b46f4-84npl,20000,9.87017216e+08,26.49,20143,1.048576e+06,5.47987456e+08,60031,0,1267277824,34456961
1786845410,gateway-5db47b46f4-jlzwd,20000,1.051803648e+09,26.55,20143,1.048576e+06,6.39868928e+08,60031,0,1267277824,34456961
1786845410,gateway-5db47b46f4-nzt6v,20000,1.023533056e+09,26.69,20143,1.048576e+06,5.09968384e+08,60031,0,1267277824,34456961
1786845413,gateway-5db47b46f4-84npl,20000,9.87017216e+08,26.82,20143,1.048576e+06,5.5144448e+08,60031,0,1257562112,34859258
1786845413,gateway-5db47b46f4-jlzwd,20000,1.055997952e+09,26.89,20143,1.048576e+06,6.43383296e+08,60031,0,1257562112,34859258
