unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786845839,gateway-796c94d8cf-hgjcg,29198,1.246892032e+09,11.26,29410,1.048576e+06,6.6433024e+08,87559,0,1032617984,204910027
1786845839,gateway-796c94d8cf-k2fft,29217,1.246007296e+09,11.23,29447,1.048576e+06,6.61266432e+08,87679,0,1032617984,204910027
1786845839,gateway-796c94d8cf-tgdtc,29235,1.25167616e+09,11.3,29496,1.048576e+06,6.66181632e+08,87782,0,1032617984,204910027
1786845841,gateway-796c94d8cf-hgjcg,31562,1.343676416e+09,12.46,31811,1.048576e+06,7.14514432e+08,94717,0,1060700160,217624666
1786845841,gateway-796c94d8cf-k2fft,31591,1.347497984e+09,12.41,31855,1.048576e+06,7.1798784e+08,94814,0,1060700160,217624666
1786845841,gateway-796c94d8cf-tgdtc,31630,1.34873088e+09,12.51,31893,1.048576e+06,7.17365248e+08,94942,0,1060700160,217624666
1786845843,gateway-796c94d8cf-hgjcg,33889,1.440669696e+09,13.4,34137,1.048576e+06,7.6804096e+08,101637,0,1132818432,230808611
1786845844,gateway-796c94d8cf-k2fft,34179,1.460482048e+09,13.48,34434,1.048576e+06,7.80550144e+08,102553,0,1132818432,230808611
1786845844,gateway-796c94d8cf-tgdtc,34453,1.468268544e+09,13.69,34713,1.048576e+06,7.82237696e+08,103408,0,1132818432,230808611
1786845846,gateway-796c94d8cf-hgjcg,36822,1.55103232e+09,15.39,37088,1.048576e+06,8.19191808e+08,110511,0,1227444224,247482531
1786845846,gateway-796c94d8cf-k2fft,37157,1.566912512e+09,15.74,37394,1.048576e+06,8.26884096e+08,111434,0,1227444224,247482531
1786845847,gateway-796c94d8cf-tgdtc,37493,1.580204032e+09,16.4,37688,1.048576e+06,8.31184896e+08,112204,0,1227444224,247482531
1786845849,gateway-796c94d8cf-hgjcg,38768,1.626755072e+09,20.46,39004,1.048576e+06,8.54237184e+08,116294,0,1287876608,258792077
1786845849,gateway-796c94d8cf-k2fft,38785,1.632448512e+09,20.49,39031,1.048576e+06,8.56154112e+08,116400,0,1287876608,258792077
1786845849,gateway-796c94d8cf-tgdtc,38836,1.635516416e+09,20.69,39096,1.048576e+06,8.55957504e+08,116575,0,1287876608,258792077
1786845851,gateway-796c94d8cf-hgjcg,40000,1.674985472e+09,23.77,40143,1.048576e+06,8.77764608e+08,120032,0,1304338432,266960194
1786845851,gateway-796c94d8cf-k2fft,40000,1.678446592e+09,23.14,40143,1.048576e+06,8.80214016e+08,120032,0,1304338432,266960194
1786845851,gateway-796c94d8cf-tgdtc,40000,1.67415808e+09,24,40143,1.048576e+06,8.76232704e+08,120031,0,1304338432,266960194
1786845853,gateway-796c94d8cf-hgjcg,40000,1.674182656e+09,25.4,40143,1.048576e+06,8.76568576e+08,120032,0,1302851584,267085372
1786845853,gateway-796c94d8cf-k2fft,40000,1.681813504e+09,25.42,40143,1.048576e+06,8.77797376e+08,120032,0,1302851584,267085372
1786845853,gateway-796c94d8cf-tgdtc,40000,1.674289152e+09,25.78,40143,1.048576e+06,8.7625728e+08,120031,0,1302851584,267085372
1786845855,gateway-796c94d8cf-hgjcg,40000,1.673474048e+09,28.18,40143,1.048576e+06,8.76470272e+08,120032,0,1303138304,267218270
1786845855,gateway-796c94d8cf-k2fft,40000,1.675821056e+09,26.47,40143,1.048576e+06,8.77723648e+08,120032,0,1303138304,267218270
1786845855,gateway-796c94d8cf-tgdtc,40000,1.675452416e+09,27.54,40143,1.048576e+06,8.77297664e+08,120031,0,1303138304,267218270
1786845857,gateway-796c94d8cf-hgjcg,40000,1.673478144e+09,29.19,40143,1.048576e+06,8.76642304e+08,120032,0,1302548480,267334497
1786845857,gateway-796c94d8cf-k2fft,40000,1.678577664e+09,27.48,40143,1.048576e+06,8.7789568e+08,120031,0,1302548480,267334497
1786845857,gateway-796c94d8cf-tgdtc,40000,1.6753664e+09,28.33,40143,1.048576e+06,8.773632e+08,120031,0,1302548480,267334497
1786845859,gateway-796c94d8cf-hgjcg,40000,1.673777152e+09,31.22,40143,1.048576e+06,8.76576768e+08,120032,0,1303244800,267450393
1786845859,gateway-796c94d8cf-k2fft,40000,1.675988992e+09,29.28,40143,1.048576e+06,8.77789184e+08,120031,0,1303244800,267450393
1786845860,gateway-796c94d8cf-tgdtc,40000,1.676402688e+09,29.26,40143,1.048576e+06,8.76568576e+08,120031,0,1303244800,267450393
1786845862,gateway-796c94d8cf-hgjcg,40000,1.674285056e+09,34.99,40143,1.048576e+06,8.771584e+08,120032,0,1551486976,268338986
1786845862,gateway-796c94d8cf-k2fft,40000,1.684389888e+09,33.38,40143,1.048576e+06,8.78764032e+08,120032,0,1551486976,268338986
1786845862,gateway-796c94d8cf-tgdtc,40000,1.680797696e+09,33.04,40143,1.048576e+06,8.7711744e+08,120031,0,1551486976,268338986
1786845864,gateway-796c94d8cf-hgjcg,40000,1.677307904e+09,39.14,40143,1.048576e+06,8.77707264e+08,120032,0,1611063296,269194500
1786845864,gateway-796c94d8cf-k2fft,40000,1.68448e+09,37.55,40143,1.048576e+06,8.79362048e+08,120031,0,1611063296,269194500
1786845864,gateway-796c94d8cf-tgdtc,40000,1.682235392e+09,37.21,40143,1.048576e+06,8.77838336e+08,120031,0,1611063296,269194500
1786845866,gateway-796c94d8cf-hgjcg,40000,1.675399168e+09,43.28,40143,1.048576e+06,8.77518848e+08,120031,0,1666797568,270033448
1786845866,gateway-796c94d8cf-k2fft,40000,1.686679552e+09,41.7,40143,1.048576e+06,8.80443392e+08,120031,0,1666797568,270033448
1786845866,gateway-796c94d8cf-tgdtc,40000,1.683427328e+09,41.37,40143,1.048576e+06,8.7764992e+08,120032,0,1666797568,270033448
1786845868,gateway-796c94d8cf-hgjcg,40000,1.680519168e+09,47.4,40143,1.048576e+06,8.77584384e+08,120032,0,1721266176,270867834
1786845868,gateway-796c94d8cf-k2fft,40000,1.680748544e+09,45.81,40143,1.048576e+06,8.7891968e+08,120031,0,1721266176,270867834
1786845868,gateway-796c94d8cf-tgdtc,40000,1.685487616e+09,45.5,40143,1.048576e+06,8.77355008e+08,120032,0,1721266176,270867834
1786845870,gateway-796c94d8cf-hgjcg,40000,1.682915328e+09,51.57,40143,1.048576e+06,8.7752704e+08,120031,0,1744621568,271632540
1786845870,gateway-796c94d8cf-k2fft,40000,1.686085632e+09,49.98,40143,1.048576e+06,8.7855104e+08,120032,0,1744621568,271632540
1786845870,gateway-796c94d8cf-tgdtc,40000,1.686659072e+09,49.63,40143,1.048576e+06,8.78403584e+08,120032,0,1744621568,271632540
1786845872,gateway-796c94d8cf-hgjcg,40000,1.684017152e+09,55.73,40143,1.048576e+06,8.77666304e+08,120032,0,1771294720,272334098
1786845872,gateway-796c94d8cf-k2fft,40000,1.686888448e+09,54.12,40143,1.048576e+06,8.787968e+08,120031,0,1771294720,272334098
1786845872,gateway-796c94d8cf-tgdtc,40000,1.685450752e+09,53.77,40143,1.048576e+06,8.77084672e+08,120031,0,1771294720,272334098
1786845874,gateway-796c94d8cf-hgjcg,40000,1.682735104e+09,59.88,40143,1.048576e+06,8.77576192e+08,120031,0,1798811648,273056168
1786845874,gateway-796c94d8cf-k2fft,40000,1.685446656e+09,58.32,40143,1.048576e+06,8.78764032e+08,120032,0,1798811648,273056168
1786845874,gateway-796c94d8cf-tgdtc,40000,1.685307392e+09,57.93,40143,1.048576e+06,8.77273088e+08,120031,0,1798811648,273056168
1786845876,gateway-796c94d8cf-hgjcg,40000,1.685897216e+09,64.01,40143,1.048576e+06,8.7744512e+08,120032,0,1824665600,273783957
1786845876,gateway-796c94d8cf-k2fft,40000,1.688027136e+09,62.46,40143,1.048576e+06,8.78583808e+08,120031,0,1824665600,273783957
1786845876,gateway-796c94d8cf-tgdtc,40000,1.686417408e+09,62.11,40143,1.048576e+06,8.77150208e+08,120031,0,1824665600,273783957
1786845878,gateway-796c94d8cf-hgjcg,40000,1.681092608e+09,68.24,40143,1.048576e+06,8.7728128e+08,120031,0,1846054912,274538282
1786845878,gateway-796c94d8cf-k2fft,40000,1.688092672e+09,66.73,40143,1.048576e+06,8.78706688e+08,120031,0,1846054912,274538282
1786845879,gateway-796c94d8cf-tgdtc,40000,1.681956864e+09,66.34,40143,1.048576e+06,8.77084672e+08,120031,0,1846054912,274538282
1786845881,gateway-796c94d8cf-hgjcg,40000,1.687072768e+09,72.42,40143,1.048576e+06,8.77805568e+08,120031,0,1873960960,275245903
1786845881,gateway-796c94d8cf-k2fft,40000,1.685475328e+09,70.87,40143,1.048576e+06,8.79230976e+08,120031,0,1873960960,275245903
1786845881,gateway-796c94d8cf-tgdtc,40000,1.687760896e+09,70.51,40143,1.048576e+06,8.7748608e+08,120031,0,1873960960,275245903
1786845883,gateway-796c94d8cf-hgjcg,40000,1.681801216e+09,76.64,40143,1.048576e+06,8.77232128e+08,120031,0,1887485952,275920949
1786845883,gateway-796c94d8cf-k2fft,40000,1.68853504e+09,75.16,40143,1.048576e+06,8.78460928e+08,120031,0,1887485952,275920949
1786845883,gateway-796c94d8cf-tgdtc,40000,1.68871936e+09,74.8,40143,1.048576e+06,8.77150208e+08,120032,0,1887485952,275920949
1786845885,gateway-796c94d8cf-hgjcg,40000,1.681518592e+09,80.81,40143,1.048576e+06,8.77371392e+08,120032,0,1902964736,276605779
1786845885,gateway-796c94d8cf-k2fft,40000,1.689346048e+09,79.37,40143,1.048576e+06,8.78690304e+08,120033,0,1902964736,276605779
1786845885,gateway-796c94d8cf-tgdtc,40000,1.689022464e+09,78.96,40143,1.048576e+06,8.783872e+08,120031,0,1902964736,276605779
1786845887,gateway-796c94d8cf-hgjcg,40000,1.687384064e+09,85.03,40143,1.048576e+06,8.77551616e+08,120032,0,1916645376,277305325
1786845887,gateway-796c94d8cf-k2fft,40000,1.68943616e+09,83.5,40143,1.048576e+06,8.78804992e+08,120031,0,1916645376,277305325
1786845887,gateway-796c94d8cf-tgdtc,40000,1.684729856e+09,83.24,40143,1.048576e+06,8.76920832e+08,120031,0,1916645376,277305325
1786845889,gateway-796c94d8cf-hgjcg,40000,1.687052288e+09,89.3,40143,1.048576e+06,8.77461504e+08,120032,0,1932771328,277980996
1786845889,gateway-796c94d8cf-k2fft,40000,1.685987328e+09,87.78,40143,1.048576e+06,8.78379008e+08,120032,0,1932771328,277980996
1786845889,gateway-796c94d8cf-tgdtc,40000,1.685557248e+09,87.45,40143,1.048576e+06,8.77051904e+08,120031,0,1932771328,277980996
1786845891,gateway-796c94d8cf-hgjcg,40000,1.686679552e+09,93.42,40143,1.048576e+06,8.7724032e+08,120031,0,1939963904,278670824
1786845891,gateway-796c94d8cf-k2fft,40000,1.689362432e+09,91.93,40143,1.048576e+06,8.78739456e+08,120031,0,1939963904,278670824
1786845891,gateway-796c94d8cf-tgdtc,40000,1.687719936e+09,91.59,40143,1.048576e+06,8.77150208e+08,120031,0,1939963904,278670824
1786845893,gateway-796c94d8cf-hgjcg,40000,1.684451328e+09,97.54,40143,1.048576e+06,8.77838336e+08,120032,0,1982402560,279434949
1786845893,gateway-796c94d8cf-k2fft,40000,1.688428544e+09,96.04,40143,1.048576e+06,8.79157248e+08,120032,0,1982402560,279434949
1786845893,gateway-796c94d8cf-tgdtc,40000,1.68548352e+09,95.73,40143,1.048576e+06,8.7760896e+08,120032,0,1982402560,279434949
1786845895,gateway-796c94d8cf-hgjcg,40000,1.68572928e+09,101.72,40143,1.048576e+06,8.7789568e+08,120032,0,2035007488,280256230
1786845895,gateway-796c94d8cf-k2fft,40000,1.689526272e+09,100.24,40143,1.048576e+06,8.79886336e+08,120032,0,2035007488,280256230
1786845895,gateway-796c94d8cf-tgdtc,40000,1.685774336e+09,99.92,40143,1.048576e+06,8.77559808e+08,120031,0,2035007488,280256230
1786845898,gateway-796c94d8cf-hgjcg,40000,1.689116672e+09,105.89,40143,1.048576e+06,8.78034944e+08,120032,0,2088382464,281093133
1786845898,gateway-796c94d8cf-k2fft,40000,1.688059904e+09,104.36,40143,1.048576e+06,8.79067136e+08,120032,0,2088382464,281093133
1786845898,gateway-796c94d8cf-tgdtc,40000,1.687314432e+09,104.06,40143,1.048576e+06,8.77297664e+08,120032,0,2088382464,281093133
1786845900,gateway-796c94d8cf-hgjcg,40000,1.686605824e+09,110.05,40143,1.048576e+06,8.77355008e+08,120032,0,2111463424,281820787
1786845900,gateway-796c94d8cf-k2fft,40000,1.692274688e+09,108.5,40143,1.048576e+06,8.78927872e+08,120031,0,2111463424,281820787
1786845900,gateway-796c94d8cf-tgdtc,40000,1.687834624e+09,108.19,40143,1.048576e+06,8.78247936e+08,120032,0,2111463424,281820787
1786845902,gateway-796c94d8cf-hgjcg,40000,1.685499904e+09,114.21,40143,1.048576e+06,8.77395968e+08,120032,0,2122788864,282536251
1786845902,gateway-796c94d8cf-k2fft,40000,1.688649728e+09,112.67,40143,1.048576e+06,8.78608384e+08,120032,0,2122788864,282536251
1786845902,gateway-796c94d8cf-tgdtc,40000,1.685827584e+09,112.39,40143,1.048576e+06,8.77215744e+08,120031,0,2122788864,282536251
1786845904,gateway-796c94d8cf-hgjcg,40000,1.686536192e+09,118.42,40143,1.048576e+06,8.77289472e+08,120031,0,2137513984,283200578
1786845904,gateway-796c94d8cf-k2fft,40000,1.687412736e+09,116.84,40143,1.048576e+06,8.78518272e+08,120031,0,2137513984,283200578
1786845904,gateway-796c94d8cf-tgdtc,40000,1.692045312e+09,116.58,40143,1.048576e+06,8.77453312e+08,120031,0,2137513984,283200578
1786845906,gateway-796c94d8cf-hgjcg,40000,1.68835072e+09,122.54,40143,1.048576e+06,8.77305856e+08,120031,0,2148823040,283816006
1786845906,gateway-796c94d8cf-k2fft,40000,1.69383936e+09,120.98,40143,1.048576e+06,8.78534656e+08,120031,0,2148823040,283816006
1786845906,gateway-796c94d8cf-tgdtc,40000,1.692831744e+09,120.72,40143,1.048576e+06,8.77584384e+08,120031,0,2148823040,283816006
1786845908,gateway-796c94d8cf-hgjcg,40000,1.686102016e+09,126.66,40143,1.048576e+06,8.77297664e+08,120031,0,2152980480,284471780
1786845908,gateway-796c94d8cf-k2fft,40000,1.688096768e+09,125.12,40143,1.048576e+06,8.78329856e+08,120032,0,2152980480,284471780
1786845908,gateway-796c94d8cf-tgdtc,40000,1.687928832e+09,124.84,40143,1.048576e+06,8.76945408e+08,120031,0,2152980480,284471780
1786845910,gateway-796c94d8cf-hgjcg,40000,1.687375872e+09,130.85,40143,1.048576e+06,8.77420544e+08,120032,0,2165002240,285169640
1786845910,gateway-796c94d8cf-k2fft,40000,1.690861568e+09,129.27,40143,1.048576e+06,8.79558656e+08,120031,0,2165002240,285169640
1786845910,gateway-796c94d8cf-tgdtc,40000,1.693097984e+09,129.02,40143,1.048576e+06,8.7748608e+08,120031,0,2165002240,285169640
1786845912,gateway-796c94d8cf-hgjcg,40000,1.690513408e+09,135.02,40143,1.048576e+06,8.77551616e+08,120031,0,2163716096,285822770
1786845912,gateway-796c94d8cf-k2fft,40000,1.69121792e+09,133.41,40143,1.048576e+06,8.78542848e+08,120031,0,2163716096,285822770
1786845912,gateway-796c94d8cf-tgdtc,40000,1.693474816e+09,133.18,40143,1.048576e+06,8.77182976e+08,120031,0,2163716096,285822770
1786845914,gateway-796c94d8cf-hgjcg,40000,1.688317952e+09,139.17,40143,1.048576e+06,8.77166592e+08,120032,0,2161283072,286460862
1786845914,gateway-796c94d8cf-k2fft,40000,1.693999104e+09,137.58,40143,1.048576e+06,8.7855104e+08,120031,0,2161283072,286460862
1786845914,gateway-796c94d8cf-tgdtc,40000,1.692311552e+09,137.32,40143,1.048576e+06,8.7814144e+08,120031,0,2161283072,286460862
1786845916,gateway-796c94d8cf-hgjcg,40000,1.690882048e+09,143.34,40143,1.048576e+06,8.77559808e+08,120031,0,2160304128,287077545
1786845917,gateway-796c94d8cf-k2fft,40000,1.689956352e+09,141.71,40143,1.048576e+06,8.7846912e+08,120031,0,2160304128,287077545
1786845917,gateway-796c94d8cf-tgdtc,40000,1.688178688e+09,141.5,40143,1.048576e+06,8.77027328e+08,120031,0,2160304128,287077545
1786845919,gateway-796c94d8cf-hgjcg,40000,1.69003008e+09,147.49,40143,1.048576e+06,8.77346816e+08,120031,0,2157973504,287671663
1786845919,gateway-796c94d8cf-k2fft,40000,1.689604096e+09,145.82,40143,1.048576e+06,8.78592e+08,120032,0,2157973504,287671663
1786845919,gateway-796c94d8cf-tgdtc,40000,1.692909568e+09,145.64,40143,1.048576e+06,8.76961792e+08,120031,0,2157973504,287671663
1786845921,gateway-796c94d8cf-hgjcg,40000,1.69078784e+09,151.62,40143,1.048576e+06,8.77338624e+08,120031,0,2155597824,288302137
1786845921,gateway-796c94d8cf-k2fft,40000,1.688457216e+09,149.95,40143,1.048576e+06,8.78542848e+08,120032,0,2155597824,288302137
1786845921,gateway-796c94d8cf-tgdtc,40000,1.686642688e+09,149.78,40143,1.048576e+06,8.76814336e+08,120031,0,2155597824,288302137
1786845923,gateway-796c94d8cf-hgjcg,40000,1.692049408e+09,155.83,40143,1.048576e+06,8.77789184e+08,120031,0,2187374592,289037212
1786845923,gateway-796c94d8cf-k2fft,40000,1.690484736e+09,154.13,40143,1.048576e+06,8.78764032e+08,120031,0,2187374592,289037212
1786845923,gateway-796c94d8cf-tgdtc,40000,1.69013248e+09,153.94,40143,1.048576e+06,8.77412352e+08,120031,0,2187374592,289037212
1786845925,gateway-796c94d8cf-hgjcg,40000,1.687887872e+09,160,40143,1.048576e+06,8.78411776e+08,120032,0,2239082496,289856353
1786845925,gateway-796c94d8cf-k2fft,40000,1.694400512e+09,158.31,40143,1.048576e+06,8.80050176e+08,120032,0,2239082496,289856353
1786845925,gateway-796c94d8cf-tgdtc,40000,1.693679616e+09,158.14,40143,1.048576e+06,8.77535232e+08,120031,0,2239082496,289856353
1786845927,gateway-796c94d8cf-hgjcg,40000,1.692393472e+09,164.19,40143,1.048576e+06,8.78395392e+08,120031,0,2293264384,290690744
1786845927,gateway-796c94d8cf-k2fft,40000,1.692721152e+09,162.44,40143,1.048576e+06,8.7887872e+08,120031,0,2293264384,290690744
1786845927,gateway-796c94d8cf-tgdtc,40000,1.693376512e+09,162.26,40143,1.048576e+06,8.77715456e+08,120031,0,2293264384,290690744
1786845929,gateway-796c94d8cf-hgjcg,40000,1.693376512e+09,168.34,40143,1.048576e+06,8.77633536e+08,120031,0,2324672512,291437125
1786845929,gateway-796c94d8cf-k2fft,40000,1.693184e+09,166.63,40143,1.048576e+06,8.78649344e+08,120032,0,2324672512,291437125
1786845929,gateway-796c94d8cf-tgdtc,40000,1.6922624e+09,166.42,40143,1.048576e+06,8.77256704e+08,120031,0,2324672512,291437125
1786845931,gateway-796c94d8cf-hgjcg,40000,1.688449024e+09,172.49,40143,1.048576e+06,8.77223936e+08,120032,0,2338607104,292151695
1786845931,gateway-796c94d8cf-k2fft,40000,1.6907264e+09,170.83,40143,1.048576e+06,8.78624768e+08,120032,0,2338607104,292151695
1786845931,gateway-796c94d8cf-tgdtc,40000,1.690824704e+09,170.56,40143,1.048576e+06,8.77133824e+08,120032,0,2338607104,292151695
1786845933,gateway-796c94d8cf-hgjcg,40000,1.694203904e+09,176.65,40143,1.048576e+06,8.7773184e+08,120032,0,2350333952,292820729
1786845933,gateway-796c94d8cf-k2fft,40000,1.694728192e+09,174.96,40143,1.048576e+06,8.78526464e+08,120032,0,2350333952,292820729
1786845933,gateway-796c94d8cf-tgdtc,40000,1.695121408e+09,174.74,40143,1.048576e+06,8.77207552e+08,120031,0,2350333952,292820729
1786845935,gateway-796c94d8cf-hgjcg,40000,1.69074688e+09,180.77,40143,1.048576e+06,8.7752704e+08,120031,0,2361311232,293469011
1786845936,gateway-796c94d8cf-k2fft,40000,1.692565504e+09,179.09,40143,1.048576e+06,8.78600192e+08,120032,0,2361311232,293469011
1786845936,gateway-796c94d8cf-tgdtc,40000,1.69629696e+09,178.91,40143,1.048576e+06,8.7724032e+08,120031,0,2361311232,293469011
1786845938,gateway-796c94d8cf-hgjcg,40000,1.693618176e+09,184.92,40143,1.048576e+06,8.77346816e+08,120032,0,2367377408,294116260
1786845938,gateway-796c94d8cf-k2fft,40000,1.691529216e+09,183.29,40143,1.048576e+06,8.78592e+08,120031,0,2367377408,294116260
1786845938,gateway-796c94d8cf-tgdtc,40000,1.691332608e+09,183.21,40143,1.048576e+06,8.76863488e+08,120032,0,2367377408,294116260
1786845940,gateway-796c94d8cf-hgjcg,40000,1.69312256e+09,189.17,40143,1.048576e+06,8.78419968e+08,120031,0,2377285632,294814864
1786845940,gateway-796c94d8cf-k2fft,40000,1.697181696e+09,187.56,40143,1.048576e+06,8.7891968e+08,120031,0,2377285632,294814864
1786845940,gateway-796c94d8cf-tgdtc,40000,1.691148288e+09,187.38,40143,1.048576e+06,8.7707648e+08,120031,0,2377285632,294814864
1786845942,gateway-796c94d8cf-hgjcg,40000,1.694076928e+09,193.29,40143,1.048576e+06,8.77469696e+08,120031,0,2378530816,295447623
1786845942,gateway-796c94d8cf-k2fft,40000,1.691721728e+09,191.71,40143,1.048576e+06,8.78411776e+08,120032,0,2378530816,295447623
1786845942,gateway-796c94d8cf-tgdtc,40000,1.690652672e+09,191.53,40143,1.048576e+06,8.76961792e+08,120031,0,2378530816,295447623
1786845944,gateway-796c94d8cf-hgjcg,40000,1.692614656e+09,197.46,40143,1.048576e+06,8.77182976e+08,120031,0,2374987776,296014200
1786845944,gateway-796c94d8cf-k2fft,40000,1.69218048e+09,195.88,40143,1.048576e+06,8.78329856e+08,120031,0,2374987776,296014200
1786845944,gateway-796c94d8cf-tgdtc,40000,1.691181056e+09,195.67,40143,1.048576e+06,8.76847104e+08,120031,0,2374987776,296014200
1786845946,gateway-796c94d8cf-hgjcg,40000,1.693974528e+09,201.58,40143,1.048576e+06,8.77289472e+08,120032,0,2362073088,296974099
1786845946,gateway-796c94d8cf-k2fft,40000,1.695113216e+09,200.08,40143,1.048576e+06,8.78575616e+08,120031,0,2362073088,296974099
1786845946,gateway-796c94d8cf-tgdtc,40000,1.695674368e+09,199.83,40143,1.048576e+06,8.7699456e+08,120031,0,2362073088,296974099
1786845948,gateway-796c94d8cf-hgjcg,40000,1.694539776e+09,205.74,40143,1.048576e+06,8.77666304e+08,120032,0,2345631744,297616617
1786845948,gateway-796c94d8cf-k2fft,40000,1.69345024e+09,204.23,40143,1.048576e+06,8.78583808e+08,120031,0,2345631744,297616617
1786845948,gateway-796c94d8cf-tgdtc,40000,1.69613312e+09,203.97,40143,1.048576e+06,8.77125632e+08,120031,0,2345631744,297616617
1786845950,gateway-796c94d8cf-hgjcg,40000,1.694068736e+09,209.9,40143,1.048576e+06,8.77420544e+08,120032,0,2328190976,298239438
1786845950,gateway-796c94d8cf-k2fft,40000,1.692884992e+09,208.41,40143,1.048576e+06,8.7851008e+08,120031,0,2328190976,298239438
1786845950,gateway-796c94d8cf-tgdtc,40000,1.690406912e+09,208.19,40143,1.048576e+06,8.76822528e+08,120032,0,2328190976,298239438
1786845952,gateway-796c94d8cf-hgjcg,40000,1.694236672e+09,214.12,40143,1.048576e+06,8.77961216e+08,120032,0,2334101504,298949255
1786845952,gateway-796c94d8cf-k2fft,40000,1.696047104e+09,212.62,40143,1.048576e+06,8.79099904e+08,120031,0,2334101504,298949255
1786845952,gateway-796c94d8cf-tgdtc,40000,1.6935936e+09,212.34,40143,1.048576e+06,8.77600768e+08,120031,0,2334101504,298949255
1786845955,gateway-796c94d8cf-hgjcg,40000,1.695264768e+09,218.25,40143,1.048576e+06,8.78821376e+08,120032,0,2371293184,299737372
1786845955,gateway-796c94d8cf-k2fft,40000,1.694089216e+09,216.75,40143,1.048576e+06,8.78977024e+08,120032,0,2371293184,299737372
1786845955,gateway-796c94d8cf-tgdtc,40000,1.696755712e+09,216.5,40143,1.048576e+06,8.78010368e+08,120031,0,2371293184,299737372
1786845957,gateway-796c94d8cf-hgjcg,40000,1.690750976e+09,222.36,40143,1.048576e+06,8.77789184e+08,120032,0,2412630016,300567213
1786845957,gateway-796c94d8cf-k2fft,40000,1.697247232e+09,220.87,40143,1.048576e+06,8.79108096e+08,120031,0,2412630016,300567213
1786845957,gateway-796c94d8cf-tgdtc,40000,1.697353728e+09,220.64,40143,1.048576e+06,8.77666304e+08,120031,0,2412630016,300567213
1786845959,gateway-796c94d8cf-hgjcg,40000,1.692639232e+09,226.53,40143,1.048576e+06,8.77346816e+08,120032,0,2436792320,301325859
1786845959,gateway-796c94d8cf-k2fft,40000,1.69504768e+09,225.01,40143,1.048576e+06,8.78608384e+08,120031,0,2436792320,301325859
1786845959,gateway-796c94d8cf-tgdtc,40000,1.698574336e+09,224.78,40143,1.048576e+06,8.77797376e+08,120031,0,2436792320,301325859
1786845961,gateway-796c94d8cf-hgjcg,40000,1.695637504e+09,230.67,40143,1.048576e+06,8.77412352e+08,120032,0,2433458176,301992830
1786845961,gateway-796c94d8cf-k2fft,40000,1.69322496e+09,229.16,40143,1.048576e+06,8.78641152e+08,120031,0,2433458176,301992830
1786845961,gateway-796c94d8cf-tgdtc,40000,1.69334784e+09,228.9,40143,1.048576e+06,8.7728128e+08,120031,0,2433458176,301992830
1786845963,gateway-796c94d8cf-hgjcg,40000,1.695256576e+09,234.83,40143,1.048576e+06,8.77723648e+08,120031,0,2430058496,302695501
1786845963,gateway-796c94d8cf-k2fft,40000,1.693356032e+09,233.36,40143,1.048576e+06,8.78395392e+08,120032,0,2430058496,302695501
1786845963,gateway-796c94d8cf-tgdtc,40000,1.698312192e+09,233.07,40143,1.048576e+06,8.77027328e+08,120031,0,2430058496,302695501
1786845965,gateway-796c94d8cf-hgjcg,40000,1.695612928e+09,239.02,40143,1.048576e+06,8.77420544e+08,120031,0,2425978880,303346558
