unix_s,pod,ws_connections,gateway_rss_bytes,gateway_cpu_seconds,gateway_open_fds,gateway_max_fds,gateway_heap_inuse_bytes,gateway_goroutines,gateway_closed_total,loadgen_memory_bytes,loadgen_cpu_usec
1786845676,gateway-68ffbd74bc-s9v8s,35000,1.500053504e+09,15.58,35143,1.048576e+06,8.02127872e+08,105031,0,1462300672,151094813
1786845678,gateway-68ffbd74bc-bv8lh,35000,1.503932416e+09,15.99,35143,1.048576e+06,8.05371904e+08,105031,0,1529999360,151673216
1786845678,gateway-68ffbd74bc-q85l7,35000,1.503023104e+09,16.03,35143,1.048576e+06,8.04831232e+08,105031,0,1529999360,151673216
1786845678,gateway-68ffbd74bc-s9v8s,35000,1.504247808e+09,16.05,35143,1.048576e+06,8.05609472e+08,105031,0,1529999360,151673216
1786845680,gateway-68ffbd74bc-bv8lh,35000,1.509961728e+09,16.46,35143,1.048576e+06,8.11778048e+08,105032,0,1595904000,152295063
1786845680,gateway-68ffbd74bc-q85l7,35000,1.511411712e+09,16.53,35143,1.048576e+06,8.12097536e+08,105032,0,1595904000,152295063
1786845680,gateway-68ffbd74bc-s9v8s,35000,1.51027712e+09,16.53,35143,1.048576e+06,8.11638784e+08,105031,0,1595904000,152295063
1786845682,gateway-68ffbd74bc-bv8lh,35000,1.515728896e+09,16.9,35143,1.048576e+06,8.16644096e+08,105031,0,1633792000,152903410
1786845682,gateway-68ffbd74bc-q85l7,35000,1.516130304e+09,16.97,35143,1.048576e+06,8.17004544e+08,105031,0,1633792000,152903410
1786845682,gateway-68ffbd74bc-s9v8s,35000,1.516044288e+09,16.97,35143,1.048576e+06,8.16447488e+08,105031,0,1633792000,152903410
1786845684,gateway-68ffbd74bc-bv8lh,35000,1.5199232e+09,17.35,35143,1.048576e+06,8.21215232e+08,105031,0,1658757120,153493070
1786845684,gateway-68ffbd74bc-q85l7,35000,1.52111104e+09,17.41,35143,1.048576e+06,8.2153472e+08,105032,0,1658757120,153493070
1786845684,gateway-68ffbd74bc-s9v8s,35000,1.521287168e+09,17.43,35143,1.048576e+06,8.21100544e+08,105031,0,1658757120,153493070
1786845686,gateway-68ffbd74bc-bv8lh,35000,1.52516608e+09,17.82,35143,1.048576e+06,8.25786368e+08,105031,0,1684115456,154068251
1786845686,gateway-68ffbd74bc-q85l7,35000,1.526091776e+09,17.87,35143,1.048576e+06,8.26138624e+08,105031,0,1684115456,154068251
1786845686,gateway-68ffbd74bc-s9v8s,35000,1.525219328e+09,17.91,35143,1.048576e+06,8.25810944e+08,105032,0,1684115456,154068251
1786845688,gateway-68ffbd74bc-bv8lh,35000,1.529622528e+09,18.27,35143,1.048576e+06,8.30029824e+08,105031,0,1702989824,154663119
1786845688,gateway-68ffbd74bc-q85l7,35000,1.530810368e+09,18.33,35143,1.048576e+06,8.30455808e+08,105031,0,1702989824,154663119
1786845688,gateway-68ffbd74bc-s9v8s,35000,1.530724352e+09,18.35,35143,1.048576e+06,8.29923328e+08,105031,0,1702989824,154663119
1786845690,gateway-68ffbd74bc-bv8lh,35000,1.533292544e+09,18.71,35143,1.048576e+06,8.34142208e+08,105031,0,1714180096,155260215
1786845690,gateway-68ffbd74bc-q85l7,35000,1.535791104e+09,18.77,35143,1.048576e+06,8.34576384e+08,105031,0,1714180096,155260215
1786845690,gateway-68ffbd74bc-s9v8s,35000,1.534918656e+09,18.8,35143,1.048576e+06,8.3439616e+08,105031,0,1714180096,155260215
1786845692,gateway-68ffbd74bc-bv8lh,35000,1.538797568e+09,19.19,35143,1.048576e+06,8.38352896e+08,105031,0,1727991808,155868664
1786845692,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,19.88,35143,1.048576e+06,7.91363584e+08,105031,0,1727991808,155868664
1786845692,gateway-68ffbd74bc-s9v8s,35000,1.538064384e+09,19.28,35143,1.048576e+06,8.38516736e+08,105031,0,1727991808,155868664
1786845694,gateway-68ffbd74bc-bv8lh,35000,1.547972608e+09,20.29,35143,1.048576e+06,7.92920064e+08,105031,0,1740816384,156486066
1786845694,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,20.36,35143,1.048576e+06,7.93460736e+08,105031,0,1740816384,156486066
1786845695,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,20.36,35143,1.048576e+06,7.92338432e+08,105031,0,1740816384,156486066
1786845697,gateway-68ffbd74bc-bv8lh,35000,1.548234752e+09,20.76,35143,1.048576e+06,7.94894336e+08,105031,0,1751359488,157054526
1786845697,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,20.84,35143,1.048576e+06,7.9552512e+08,105031,0,1751359488,157054526
1786845697,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,20.84,35143,1.048576e+06,7.94304512e+08,105031,0,1751359488,157054526
1786845699,gateway-68ffbd74bc-bv8lh,35000,1.548234752e+09,21.34,35143,1.048576e+06,7.96893184e+08,105031,0,1751633920,157641222
1786845699,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,21.42,35143,1.048576e+06,7.97483008e+08,105031,0,1751633920,157641222
1786845699,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,21.4,35143,1.048576e+06,7.962624e+08,105031,0,1751633920,157641222
1786845701,gateway-68ffbd74bc-bv8lh,35000,1.548234752e+09,21.95,35143,1.048576e+06,7.98875648e+08,105031,0,1749913600,158154984
1786845701,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,22.02,35143,1.048576e+06,7.99473664e+08,105031,0,1749913600,158154984
1786845701,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,22.02,35143,1.048576e+06,7.9818752e+08,105031,0,1749913600,158154984
1786845703,gateway-68ffbd74bc-bv8lh,35000,1.548234752e+09,22.57,35143,1.048576e+06,8.00776192e+08,105032,0,1747722240,158709437
1786845703,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,22.62,35143,1.048576e+06,8.01480704e+08,105032,0,1747722240,158709437
1786845703,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,22.63,35143,1.048576e+06,8.00243712e+08,105031,0,1747722240,158709437
1786845705,gateway-68ffbd74bc-bv8lh,35000,1.548234752e+09,23.31,35143,1.048576e+06,8.03504128e+08,105031,0,1776660480,159353305
1786845705,gateway-68ffbd74bc-q85l7,35000,1.545228288e+09,23.4,35143,1.048576e+06,8.04651008e+08,105031,0,1776660480,159353305
1786845705,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,23.41,35143,1.048576e+06,8.03119104e+08,105032,0,1776660480,159353305
1786845707,gateway-68ffbd74bc-bv8lh,35000,1.548496896e+09,24.25,35143,1.048576e+06,8.09361408e+08,105031,0,1831632896,160103885
1786845707,gateway-68ffbd74bc-q85l7,35000,1.545490432e+09,24.3,35143,1.048576e+06,8.12089344e+08,105031,0,1831632896,160103885
1786845707,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,24.35,35143,1.048576e+06,8.0994304e+08,105031,0,1831632896,160103885
1786845709,gateway-68ffbd74bc-bv8lh,35000,1.548496896e+09,25.18,35143,1.048576e+06,8.17152e+08,105031,0,1882910720,160862356
1786845709,gateway-68ffbd74bc-q85l7,35000,1.545490432e+09,25.2,35143,1.048576e+06,8.20666368e+08,105031,0,1882910720,160862356
1786845709,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,25.27,35143,1.048576e+06,8.17881088e+08,105032,0,1882910720,160862356
1786845711,gateway-68ffbd74bc-bv8lh,35000,1.548496896e+09,25.99,35143,1.048576e+06,8.24795136e+08,105031,0,1920516096,161566119
1786845711,gateway-68ffbd74bc-q85l7,35000,1.545490432e+09,26.02,35143,1.048576e+06,8.28678144e+08,105031,0,1920516096,161566119
1786845711,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,26.07,35143,1.048576e+06,8.25499648e+08,105031,0,1920516096,161566119
1786845713,gateway-68ffbd74bc-bv8lh,35000,1.548496896e+09,26.65,35143,1.048576e+06,8.31356928e+08,105031,0,1930432512,162173926
1786845713,gateway-68ffbd74bc-q85l7,35000,1.545752576e+09,26.67,35143,1.048576e+06,8.35403776e+08,105031,0,1930432512,162173926
1786845713,gateway-68ffbd74bc-s9v8s,35000,1.547763712e+09,26.73,35143,1.048576e+06,8.32208896e+08,105031,0,1930432512,162173926
1786845715,gateway-68ffbd74bc-bv8lh,35000,1.548496896e+09,27.39,35143,1.048576e+06,8.38303744e+08,105032,0,1942970368,162785925
1786845715,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,28.09,35143,1.048576e+06,7.93116672e+08,105031,0,1942970368,162785925
1786845716,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,28.07,35143,1.048576e+06,7.91314432e+08,105031,0,1942970368,162785925
1786845718,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,28.71,35143,1.048576e+06,7.94525696e+08,105031,0,1950035968,163335470
1786845718,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,28.74,35143,1.048576e+06,7.95246592e+08,105031,0,1950035968,163335470
1786845718,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,28.72,35143,1.048576e+06,7.93427968e+08,105031,0,1950035968,163335470
1786845720,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,29.31,35143,1.048576e+06,7.9638528e+08,105031,0,1949224960,163890978
1786845720,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,29.35,35143,1.048576e+06,7.97302784e+08,105031,0,1949224960,163890978
1786845720,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,29.33,35143,1.048576e+06,7.96360704e+08,105031,0,1949224960,163890978
1786845722,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,29.92,35143,1.048576e+06,7.9826944e+08,105031,0,1944477696,164449116
1786845722,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,29.96,35143,1.048576e+06,7.99236096e+08,105031,0,1944477696,164449116
1786845722,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,29.94,35143,1.048576e+06,7.9835136e+08,105031,0,1944477696,164449116
1786845724,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,30.53,35143,1.048576e+06,8.0031744e+08,105031,0,1943818240,164986225
1786845724,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,30.58,35143,1.048576e+06,8.01185792e+08,105031,0,1943818240,164986225
1786845724,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,30.56,35143,1.048576e+06,8.00391168e+08,105031,0,1943818240,164986225
1786845726,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,31.13,35143,1.048576e+06,8.02291712e+08,105031,0,1941897216,165499021
1786845726,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,31.18,35143,1.048576e+06,8.03323904e+08,105031,0,1941897216,165499021
1786845726,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,31.16,35143,1.048576e+06,8.02332672e+08,105031,0,1941897216,165499021
1786845728,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,31.7,35143,1.048576e+06,8.042496e+08,105031,0,1939017728,166021663
1786845728,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,31.73,35143,1.048576e+06,8.06592512e+08,105031,0,1939017728,166021663
1786845728,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,31.74,35143,1.048576e+06,8.04601856e+08,105031,0,1939017728,166021663
1786845730,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,32.25,35143,1.048576e+06,8.07026688e+08,105032,0,1937985536,166551439
1786845730,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,32.27,35143,1.048576e+06,8.1092608e+08,105031,0,1937985536,166551439
1786845730,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,32.28,35143,1.048576e+06,8.08394752e+08,105031,0,1937985536,166551439
1786845732,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,32.81,35143,1.048576e+06,8.11261952e+08,105031,0,1936723968,167118455
1786845732,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,32.83,35143,1.048576e+06,8.15726592e+08,105031,0,1936723968,167118455
1786845732,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,32.84,35143,1.048576e+06,8.13023232e+08,105031,0,1936723968,167118455
1786845734,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,33.42,35143,1.048576e+06,8.17053696e+08,105031,0,1949425664,167706063
1786845734,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,33.41,35143,1.048576e+06,8.21960704e+08,105031,0,1949425664,167706063
1786845734,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,33.45,35143,1.048576e+06,8.19167232e+08,105031,0,1949425664,167706063
1786845736,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,34.15,35143,1.048576e+06,8.25647104e+08,105033,0,2003034112,168447290
1786845736,gateway-68ffbd74bc-q85l7,35000,1.549422592e+09,34.13,35143,1.048576e+06,8.3042304e+08,105031,0,2003034112,168447290
1786845737,gateway-68ffbd74bc-s9v8s,35000,1.547743232e+09,34.21,35143,1.048576e+06,8.28874752e+08,105031,0,2003034112,168447290
1786845739,gateway-68ffbd74bc-bv8lh,35000,1.548730368e+09,34.91,35143,1.048576e+06,8.34420736e+08,105031,0,2056708096,169185088
1786845739,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,35.46,35143,1.048576e+06,7.91552e+08,105031,0,2056708096,169185088
1786845739,gateway-68ffbd74bc-s9v8s,35000,1.550102528e+09,35.6,35143,1.048576e+06,8.37885952e+08,105032,0,2056708096,169185088
1786845741,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,36.24,35143,1.048576e+06,7.94468352e+08,105031,0,2103414784,169900482
1786845741,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,36.19,35143,1.048576e+06,7.95664384e+08,105032,0,2103414784,169900482
1786845741,gateway-68ffbd74bc-s9v8s,35000,1.551413248e+09,36.36,35143,1.048576e+06,7.95844608e+08,105031,0,2103414784,169900482
1786845743,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,36.82,35143,1.048576e+06,7.96786688e+08,105031,0,2114826240,170509772
1786845743,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,36.79,35143,1.048576e+06,7.97990912e+08,105031,0,2114826240,170509772
1786845743,gateway-68ffbd74bc-s9v8s,35000,1.551413248e+09,36.95,35143,1.048576e+06,7.98089216e+08,105031,0,2114826240,170509772
1786845745,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,37.43,35143,1.048576e+06,7.99162368e+08,105031,0,2125533184,171119722
1786845745,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,37.39,35143,1.048576e+06,8.00301056e+08,105031,0,2125533184,171119722
1786845745,gateway-68ffbd74bc-s9v8s,35000,1.551413248e+09,37.55,35143,1.048576e+06,8.00350208e+08,105031,0,2125533184,171119722
1786845747,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,38.03,35143,1.048576e+06,8.0134144e+08,105031,0,2132451328,172060660
1786845747,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,37.99,35143,1.048576e+06,8.03250176e+08,105031,0,2132451328,172060660
1786845747,gateway-68ffbd74bc-s9v8s,35000,1.551413248e+09,38.15,35143,1.048576e+06,8.02562048e+08,105031,0,2132451328,172060660
1786845749,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,38.55,35143,1.048576e+06,8.03332096e+08,105031,0,2118086656,172569301
1786845749,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,38.53,35143,1.048576e+06,8.0613376e+08,105031,0,2118086656,172569301
1786845749,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,38.65,35143,1.048576e+06,8.05298176e+08,105031,0,2118086656,172569301
1786845751,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,39.08,35143,1.048576e+06,8.05732352e+08,105031,0,2102411264,173152062
1786845751,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,39.07,35143,1.048576e+06,8.09418752e+08,105031,0,2102411264,173152062
1786845751,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,39.2,35143,1.048576e+06,8.08452096e+08,105031,0,2102411264,173152062
1786845753,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,39.63,35143,1.048576e+06,8.09295872e+08,105031,0,2086944768,173713232
1786845753,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,39.64,35143,1.048576e+06,8.1309696e+08,105031,0,2086944768,173713232
1786845753,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,39.77,35143,1.048576e+06,8.12146688e+08,105031,0,2086944768,173713232
1786845755,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,40.18,35143,1.048576e+06,8.13031424e+08,105031,0,2072371200,174267407
1786845755,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,40.19,35143,1.048576e+06,8.18274304e+08,105031,0,2072371200,174267407
1786845755,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,40.32,35143,1.048576e+06,8.16144384e+08,105031,0,2072371200,174267407
1786845757,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,40.73,35143,1.048576e+06,8.17299456e+08,105032,0,2057764864,174832133
1786845758,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,40.72,35143,1.048576e+06,8.2300928e+08,105031,0,2057764864,174832133
1786845758,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,40.88,35143,1.048576e+06,8.20666368e+08,105031,0,2057764864,174832133
1786845760,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,41.27,35143,1.048576e+06,8.21895168e+08,105031,0,2042363904,175346893
1786845760,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,41.28,35143,1.048576e+06,8.28194816e+08,105031,0,2042363904,175346893
1786845760,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,41.41,35143,1.048576e+06,8.2563072e+08,105031,0,2042363904,175346893
1786845762,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,41.79,35143,1.048576e+06,8.27031552e+08,105031,0,2029051904,175841937
1786845762,gateway-68ffbd74bc-q85l7,35000,1.550733312e+09,41.82,35143,1.048576e+06,8.33429504e+08,105031,0,2029051904,175841937
1786845762,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,41.96,35143,1.048576e+06,8.30758912e+08,105031,0,2029051904,175841937
1786845764,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,42.34,35143,1.048576e+06,8.3226624e+08,105031,0,2013884416,176379864
1786845764,gateway-68ffbd74bc-q85l7,35000,1.548619776e+09,42.98,35143,1.048576e+06,7.92027136e+08,105031,0,2013884416,176379864
1786845764,gateway-68ffbd74bc-s9v8s,35000,1.551675392e+09,42.52,35143,1.048576e+06,8.36091904e+08,105031,0,2013884416,176379864
1786845766,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,43.74,35143,1.048576e+06,7.93706496e+08,105032,0,2055553024,177119813
1786845766,gateway-68ffbd74bc-q85l7,35000,1.548619776e+09,43.74,35143,1.048576e+06,7.95303936e+08,105031,0,2055553024,177119813
1786845766,gateway-68ffbd74bc-s9v8s,35000,1.54955776e+09,43.94,35143,1.048576e+06,7.94361856e+08,105031,0,2055553024,177119813
1786845768,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,44.5,35143,1.048576e+06,7.97016064e+08,105031,0,2095976448,177824551
1786845768,gateway-68ffbd74bc-q85l7,35000,1.548619776e+09,44.46,35143,1.048576e+06,7.9863808e+08,105031,0,2095976448,177824551
1786845768,gateway-68ffbd74bc-s9v8s,35000,1.54955776e+09,44.67,35143,1.048576e+06,7.97696e+08,105031,0,2095976448,177824551
1786845770,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,45.25,35143,1.048576e+06,8.01390592e+08,105031,0,2137264128,178557973
1786845770,gateway-68ffbd74bc-q85l7,35000,1.548619776e+09,45.19,35143,1.048576e+06,8.04552704e+08,105031,0,2137264128,178557973
1786845770,gateway-68ffbd74bc-s9v8s,35000,1.54955776e+09,45.45,35143,1.048576e+06,8.02463744e+08,105031,0,2137264128,178557973
1786845772,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,45.86,35143,1.048576e+06,8.05412864e+08,105031,0,2139066368,179164644
1786845772,gateway-68ffbd74bc-q85l7,35000,1.548619776e+09,45.8,35143,1.048576e+06,8.08501248e+08,105031,0,2139066368,179164644
1786845772,gateway-68ffbd74bc-s9v8s,35000,1.54955776e+09,46.06,35143,1.048576e+06,8.06363136e+08,105031,0,2139066368,179164644
1786845774,gateway-68ffbd74bc-bv8lh,35000,1.551876096e+09,46.46,35143,1.048576e+06,8.09050112e+08,105031,0,2137845760,179735933
